Program:	Arrival Time:	Service Time:	Start Time:	Finish Time:	Turnaround:	NTurnaround:	Waiting:	
292		487026		18		487065		487083		57		3.16667		39
293		409701		57		409701		409758		57		1		0
294		65416		56		65419		65475		59		1.05357		3
295		343839		601		343839		344440		601		1		0
296		360634		756		362767		363523		2889		3.82143		2133
297		23827		458		23827		24285		458		1		0
298		294605		621		299723		300344		5739		9.24155		5118
299		183784		555		184209		184764		980		1.76577		425
300		480935		253		481626		481879		944		3.73123		691
301		23476		123		23476		23599		123		1		0
302		269920		201		270022		270223		303		1.50746		102
303		471711		135		472391		472526		815		6.03704		680
304		302766		789		329383		330172		27406		34.7351		26617
305		103323		397		103679		104076		753		1.89673		356
306		259859		155		259957		260112		253		1.63226		98
307		365323		393		366478		366871		1548		3.93893		1155
308		217600		38		217606		217644		44		1.15789		6
309		186845		177		186845		187022		177		1		0
310		355977		170		356385		356555		578		3.4		408
311		300124		285		300344		300629		505		1.77193		220
312		283493		164		283493		283657		164		1		0
313		303183		753		303785		304538		1355		1.79947		602
314		212058		499		212556		213055		997		1.998		498
315		216303		569		216303		216872		569		1		0
316		398290		194		398439		398633		343		1.76804		149
317		300745		580		300919		301499		754		1.3		174
318		372713		564		372713		373277		564		1		0
319		492551		457		493202		493659		1108		2.42451		651
320		320404		632		321992		322624		2220		3.51266		1588
321		394385		227		394612		394839		454		2		227
322		123370		264		123598		123862		492		1.86364		228
323		359853		61		359861		359922		69		1.13115		8
324		67437		172		67539		67711		274		1.59302		102
325		156692		299		157089		157388		696		2.32776		397
326		93734		567		94391		94958		1224		2.15873		657
327		172729		17		173168		173185		456		26.8235		439
328		280768		428		281058		281486		718		1.67757		290
329		471677		714		471677		472391		714		1		0
330		479233		28		479640		479668		435		15.5357		407
331		202172		781		202172		202953		781		1		0
332		444111		276		444111		444387		276		1		0
333		78438		519		78809		79328		890		1.71484		371
334		291726		26		291726		291752		26		1		0
335		25008		590		25008		25598		590		1		0
336		183215		132		183215		183347		132		1		0
337		208746		547		208746		209293		547		1		0
338		211806		539		213055		213594		1788		3.31725		1249
339		163909		152		163965		164117		208		1.36842		56
340		131649		396		131963		132359		710		1.79293		314
341		235361		154		235481		235635		274		1.77922		120
342		293769		136		293769		293905		136		1		0
343		118962		92		118962		119054		92		1		0
344		400356		139		400462		400601		245		1.76259		106
345		83717		593		83889		84482		765		1.29005		172
346		294972		390		295478		295868		896		2.29744		506
347		273464		642		273585		274227		763		1.18847		121
348		305159		685		308652		309337		4178		6.09927		3493
349		72261		704		76031		76735		4474		6.35511		3770
350		422892		439		422892		423331		439		1		0
351		241721		470		242569		243039		1318		2.80426		848
352		33015		61		33147		33208		193		3.16393		132
353		445398		420		445865		446285		887		2.1119		467
354		51771		375		51771		52146		375		1		0
355		56769		60		57124		57184		415		6.91667		355
